,member
26410,8597
26411,286
26412,286
26413,1149
26414,8597
26415,1149
26416,286
26417,286
26418,1352
26419,1149
26420,286
26421,1253
26422,1352
26423,3605
26424,1149
26425,286
26426,8597
26427,297
26428,1149
26429,1694
26430,286
26431,1149
26432,2180
26433,3605
26434,3605
26435,3605
26436,1149
26437,8597
26438,8597
26439,8597
26440,1694
26441,1694
26442,3605
26443,1149
26444,8597
26445,1694
26446,286
26447,286
26448,297
26449,297
26450,1352
26451,286
26452,8597
26453,5551
26454,8597
26455,297
26456,286
26457,286
26458,286
26459,286
26460,8597
26461,286
26462,286
26463,286
26464,1149
26465,1149
26466,1352
26467,8597
26468,286
26469,3605
26470,3605
26471,1296
26472,286
26473,3605
26474,3605
26475,286
26476,3605
26477,286
26478,286
26479,374
26480,1149
26481,8597
26482,286
26483,286
26484,1296
26485,1296
26486,1352
26487,286
26488,3605
26489,3605
26490,3605
26491,3605
26492,3605
26493,286
26494,3605
26495,3605
26496,3605
26497,3605
26498,286
26499,1694
26500,3605
26501,3605
26502,3605
26503,3605
26504,3605
26505,266
26506,1149
26507,292
26508,297
26509,292
26510,297
26511,292
26512,297
26513,292
26514,297
26515,297
26516,297
26517,297
26518,78
26519,78
26520,78
26521,78
26522,78
26523,78
26524,78
26525,78
26526,78
26527,78
26528,78
26529,78
26530,78
26531,78
26532,78
26533,78
26534,78
26535,78
26536,78
26537,78
26538,78
26539,78
26540,78
26541,78
26542,78
26543,78
26544,78
26545,78
26546,78
26547,78
26548,78
26549,78
26550,78
26551,78
26552,78
26553,78
26554,78
26555,78
26556,78
26557,78
26558,78
26559,78
26560,78
26561,78
26562,78
26563,266
26564,266
26565,78
26566,78
26567,78
26568,78
26569,78
26570,297
26571,78
26572,78
26573,78
26574,78
26575,78
26576,78
26577,78
26578,78
26579,78
26580,78
26581,78
26582,266
26583,78
26584,78
26585,78
26586,78
26587,78
26588,266
26589,311
26590,297
26591,78
26592,78
26593,297
26594,78
26595,78
26596,297
26597,297
26598,78
26599,297
26600,316
26601,311
26602,317
26603,292
26604,292
26605,317
26606,301
26607,316
26608,316
26609,316
26610,316
26611,316
26612,316
26613,301
26614,78
26615,292
26616,292
26617,317
26618,292
26619,292
26620,316
26621,316
26622,316
26623,316
26624,311
26625,316
26626,317
26627,311
26628,316
26629,292
26630,317
26631,316
26632,301
26633,317
26634,1968
26635,311
26636,78
26637,1968
26638,311
26639,311
26640,292
26641,292
26642,297
26643,317
26644,78
26645,78
26646,311
26647,311
26648,317
26649,1968
26650,78
26651,317
26652,311
26653,78
26654,263
26655,1968
26656,311
26657,1968
26658,78
26659,292
26660,292
26661,292
26662,316
26663,292
26664,316
26665,316
26666,316
26667,316
26668,316
26669,316
26670,316
26671,316
26672,316
26673,316
26674,292
26675,317
26676,317
26677,292
26678,317
26679,316
26680,316
26681,316
26682,292
26683,316
26684,316
26685,317
26686,16
26687,250
26688,266
26689,311
26690,1968
26691,311
26692,219
26693,1968
26694,292
26695,297
26696,78
26697,78
26698,78
26699,78
26700,78
26701,78
26702,78
26703,78
26704,78
26705,78
26706,78
26707,78
26708,311
26709,78
26710,317
26711,78
26712,316
26713,297
26714,316
26715,311
26716,78
26717,9019
26718,7599
26719,316
26720,316
26721,16
26722,16
26723,16
26724,16
26725,16
26726,16
26727,16
26728,16
26729,317
26730,78
26731,297
26732,297
26733,78
26734,316
26735,329
26736,329
26737,329
26738,175
26739,329
26740,2457
26741,137
26742,1697
26743,16
26744,16
26745,16
26746,374
26747,374
26748,374
26749,297
26750,374
26751,16
26752,16
26753,16
26754,16
26755,16
26756,16
26757,16
26758,374
26759,297
26760,297
26761,297
26762,297
26763,297
26764,297
26765,297
26766,78
26767,78
26768,78
26769,78
26770,78
26771,78
26772,78
26773,78
26774,78
26775,78
26776,78
26777,78
26778,78
26779,78
26780,78
26781,78
26782,78
26783,78
26784,78
26785,78
26786,78
26787,78
26788,78
26789,78
26790,78
26791,78
26792,78
26793,78
26794,78
26795,78
26796,78
26797,78
26798,78
26799,78
26800,78
26801,78
26802,78
26803,78
26804,78
26805,78
26806,301
26807,78
26808,78
26809,78
26810,78
26811,78
26812,78
26813,78
26814,78
26815,266
26816,266
26817,266
26818,78
26819,78
26820,78
26821,78
26822,297
26823,78
26824,78
26825,78
26826,78
26827,78
26828,78
26829,78
26830,78
26831,78
26832,78
26833,78
26834,78
26835,78
26836,78
26837,78
26838,78
26839,297
26840,78
26841,78
26842,78
26843,78
26844,78
26845,78
26846,78
26847,78
26848,78
26849,78
26850,78
26851,78
26852,78
26853,78
26854,78
26855,297
26856,78
26857,266
26858,78
26859,78
26860,78
26861,266
26862,78
26863,78
26864,266
26865,78
26866,78
26867,297
26868,78
26869,78
26870,78
26871,78
26872,297
26873,78
26874,297
26875,78
26876,297
26877,78
26878,78
26879,78
26880,297
26881,297
26882,78
26883,78
26884,78
26885,297
26886,297
26887,78
26888,78
26889,78
26890,78
26891,297
26892,78
26893,78
26894,78
26895,311
26896,78
26897,78
26898,311
26899,78
26900,78
26901,266
26902,311
26903,311
26904,266
26905,292
26906,292
26907,292
26908,292
26909,292
26910,316
26911,317
26912,78
26913,311
26914,316
26915,297
26916,292
26917,292
26918,78
26919,317
26920,292
26921,78
26922,78
26923,311
26924,316
26925,78
26926,311
26927,292
26928,292
26929,292
26930,292
26931,266
26932,316
26933,292
26934,297
26935,292
26936,311
26937,316
26938,297
26939,78
26940,316
26941,78
26942,311
26943,292
26944,316
26945,316
26946,317
26947,316
26948,78
26949,297
26950,297
26951,301
26952,263
26953,78
26954,297
26955,78
26956,297
26957,311
26958,297
26959,1968
26960,297
26961,78
26962,297
26963,78
26964,266
26965,78
26966,78
26967,78
26968,297
26969,78
26970,311
26971,311
26972,297
26973,297
26974,297
26975,263
26976,316
26977,292
26978,292
26979,316
26980,78
26981,311
26982,250
26983,292
26984,78
26985,78
26986,316
26987,316
26988,316
26989,78
26990,316
26991,297
26992,292
26993,292
26994,316
26995,311
26996,297
26997,297
26998,311
26999,292
27000,311
27001,297
27002,297
27003,297
27004,297
27005,1968
27006,297
27007,297
27008,297
27009,297
27010,297
27011,263
27012,297
27013,297
27014,311
27015,297
27016,1968
27017,297
27018,78
27019,297
27020,78
27021,1968
27022,78
27023,297
27024,297
27025,297
27026,311
27027,297
27028,311
27029,297
27030,297
27031,78
27032,297
27033,297
27034,297
27035,78
27036,297
27037,297
27038,1968
27039,311
27040,297
27041,297
27042,297
27043,266
27044,297
27045,297
27046,16
27047,311
27048,297
27049,311
27050,311
27051,297
27052,311
27053,311
27054,311
27055,1968
27056,311
27057,311
27058,1968
27059,263
27060,311
27061,311
27062,1968
27063,311
27064,311
27065,311
27066,266
27067,16
27068,297
27069,292
27070,316
27071,316
27072,316
27073,316
27074,316
27075,316
27076,316
27077,316
27078,316
27079,316
27080,266
27081,311
27082,311
27083,266
27084,137
27085,1968
27086,1968
27087,266
27088,1968
27089,137
27090,1968
27091,292
27092,16
27093,263
27094,137
27095,1968
27096,16
27097,317
27098,78
27099,78
27100,297
27101,78
27102,78
27103,78
27104,297
27105,297
27106,297
27107,4365
27108,297
27109,78
27110,4961
27111,266
27112,317
27113,4365
27114,316
27115,317
27116,266
27117,317
27118,4365
27119,301
27120,266
27121,266
27122,266
27123,1149
27124,301
27125,266
27126,263
27127,301
27128,78
27129,301
27130,311
27131,4365
27132,317
27133,297
27134,1149
27135,1149
27136,78
27137,78
27138,78
27139,266
27140,4365
27141,4365
27142,297
27143,297
27144,4365
27145,297
27146,78
27147,unknown
27148,124
27149,311
27150,311
27151,unknown
27152,1968
27153,1409
27154,16
27155,16
27156,16
27157,78
27158,78
27159,292
27160,292
27161,311
27162,311
27163,292
27164,292
27165,266
27166,266
27167,311
27168,311
27169,1968
27170,1968
27171,311
27172,311
27173,311
27174,311
27175,1968
27176,1968
27177,311
27178,311
27179,78
27180,78
27181,16
27182,16
27183,1968
27184,1968
27185,311
27186,311
27187,311
27188,311
27189,1968
27190,1968
27191,1968
27192,1968
27193,1968
27194,1968
27195,286
27196,286
27197,286
27198,16
27199,16
27200,266
27201,266
27202,266
27203,292
27204,78
27205,78
27206,22
27207,22
27208,301
27209,311
27210,78
27211,78
27212,78
27213,78
27214,78
27215,78
27216,189
27217,189
27218,189
27219,316
27220,316
27221,316
27222,297
27223,297
27224,297
27225,78
27226,78
27227,78
27228,297
27229,297
27230,266
27231,266
27232,263
27233,263
27234,297
27235,297
27236,311
27237,311
27238,263
27239,263
27240,221
27241,221
27242,311
27243,311
27244,311
27245,311
27246,78
27247,78
27248,311
27249,311
27250,297
27251,297
27252,311
27253,311
27254,2322
27255,2322
27256,297
27257,297
27258,311
27259,311
27260,263
27261,263
27262,311
27263,311
27264,311
27265,311
27266,263
27267,263
27268,297
27269,297
27270,297
27271,297
27272,311
27273,311
27274,266
27275,266
27276,311
27277,311
27278,311
27279,78
27280,78
27281,78
27282,263
27283,263
27284,263
27285,2457
27286,2457
27287,2457
27288,316
27289,316
27290,316
27291,316
27292,316
27293,316
27294,613
27295,613
27296,613
27297,263
27298,263
27299,263
27300,189
27301,189
27302,189
27303,1968
27304,1968
27305,1968
27306,292
27307,292
27308,292
27309,316
27310,316
27311,316
27312,292
27313,292
27314,292
27315,78
27316,78
27317,78
27318,311
27319,311
27320,311
27321,7629
27322,7629
27323,7629
27324,266
27325,266
27326,266
27327,263
27328,263
27329,263
27330,1968
27331,1968
27332,1968
27333,78
27334,78
27335,78
27336,311
27337,311
27338,311
27339,311
27340,311
27341,311
27342,311
27343,311
27344,311
27345,266
27346,266
27347,266
27348,78
27349,78
27350,78
27351,1646
27352,1646
27353,1646
27354,297
27355,297
27356,297
27357,297
27358,297
27359,297
27360,266
27361,266
27362,266
27363,297
27364,297
27365,297
27366,297
27367,297
27368,297
27369,266
27370,266
27371,297
27372,297
27373,297
27374,189
27375,189
27376,189
27377,311
27378,311
27379,311
27380,292
27381,292
27382,292
27383,179
27384,179
27385,179
27386,311
27387,311
27388,311
27389,219
27390,219
27391,292
27392,292
27393,219
27394,311
27395,311
27396,311
27397,266
27398,266
27399,266
27400,78
27401,78
27402,297
27403,78
27404,297
27405,1968
27406,1968
27407,1968
27408,311
27409,311
27410,311
27411,179
27412,179
27413,179
27414,297
27415,297
27416,297
27417,530
27418,530
27419,530
27420,1968
27421,1968
27422,1968
27423,266
27424,266
27425,266
27426,189
27427,189
27428,189
27429,2457
27430,2457
27431,2457
27432,297
27433,297
27434,266
27435,266
27436,78
27437,266
27438,297
27439,297
27440,189
27441,78
27442,189
27443,297
27444,189
27445,297
27446,297
27447,297
27448,297
27449,297
27450,297
27451,297
27452,297
27453,316
27454,316
27455,316
27456,1968
27457,1968
27458,219
27459,219
27460,1968
27461,137
27462,137
27463,137
27464,292
27465,292
27466,292
27467,316
27468,316
27469,316
27470,311
27471,311
27472,311
27473,613
27474,613
27475,613
27476,311
27477,311
27478,311
27479,297
27480,297
27481,297
27482,613
27483,613
27484,613
27485,263
27486,263
27487,263
27488,2457
27489,2457
27490,2457
27491,unknown
27492,unknown
27493,unknown
27494,1968
27495,1968
27496,1968
27497,1149
27498,1149
27499,1149
27500,311
27501,311
27502,311
27503,297
27504,297
27505,297
27506,297
27507,297
27508,297
27509,78
27510,78
27511,78
27512,297
27513,297
27514,189
27515,311
27516,311
27517,311
27518,297
27519,297
27520,297
27521,297
27522,297
27523,297
27524,297
27525,297
27526,297
27527,2457
27528,2457
27529,2457
27530,311
27531,311
27532,311
27533,266
27534,266
27535,311
27536,266
27537,311
27538,297
27539,297
27540,297
27541,297
27542,297
27543,297
27544,297
27545,1968
27546,1968
27547,1968
27548,297
27549,297
27550,297
27551,219
27552,219
27553,219
27554,292
27555,292
27556,292
27557,2086
27558,2086
27559,311
27560,311
27561,2086
27562,297
27563,297
27564,297
27565,263
27566,263
27567,263
27568,297
27569,297
27570,297
27571,297
27572,297
27573,311
27574,311
27575,311
27576,297
27577,297
27578,297
27579,297
27580,297
27581,297
27582,311
27583,311
27584,311
27585,263
27586,263
27587,263
27588,297
27589,297
27590,297
27591,297
27592,297
27593,311
27594,311
27595,311
27596,311
27597,311
27598,311
27599,1932
27600,1932
27601,297
27602,1932
27603,297
27604,297
27605,297
27606,297
27607,297
27608,297
27609,297
27610,266
27611,266
27612,266
27613,263
27614,263
27615,263
27616,297
27617,297
27618,297
27619,297
27620,297
27621,297
27622,78
27623,78
27624,78
27625,1627
27626,1627
27627,98
27628,98
27629,1627
27630,297
27631,297
27632,297
27633,297
27634,297
27635,297
27636,297
27637,297
27638,263
27639,263
27640,263
27641,179
27642,179
27643,861
27644,179
27645,189
27646,861
27647,189
27648,311
27649,311
27650,311
27651,266
27652,266
27653,266
27654,78
27655,78
27656,78
27657,292
27658,292
27659,292
27660,263
27661,263
27662,263
27663,137
27664,137
27665,137
27666,30
27667,30
27668,30
27669,78
27670,78
27671,78
27672,297
27673,297
27674,297
27675,316
27676,316
27677,316
27678,297
27679,297
27680,297
27681,297
27682,297
27683,297
27684,311
27685,311
27686,311
27687,297
27688,297
27689,297
27690,965
27691,965
27692,965
27693,311
27694,311
27695,311
27696,263
27697,263
27698,263
27699,137
27700,137
27701,137
27702,1968
27703,1968
27704,1968
27705,292
27706,292
27707,292
27708,297
27709,297
27710,297
27711,78
27712,78
27713,78
27714,179
27715,179
27716,179
27717,189
27718,189
27719,78
27720,78
27721,78
27722,266
27723,266
27724,266
27725,266
27726,266
27727,266
27728,297
27729,297
27730,297
27731,297
27732,297
27733,297
27734,297
27735,297
27736,297
27737,297
27738,297
27739,297
27740,297
27741,221
27742,297
27743,221
27744,137
27745,137
27746,221
27747,311
27748,311
27749,292
27750,292
27751,311
27752,17807
27753,292
27754,17807
27755,17807
27756,30
27757,30
27758,30
27759,297
27760,297
27761,297
27762,297
27763,297
27764,297
27765,22
27766,22
27767,1968
27768,1968
27769,124
27770,124
27771,374
27772,301
27773,78
27774,78
27775,78
27776,78
27777,78
27778,78
27779,78
27780,266
27781,266
27782,266
27783,78
27784,78
27785,78
27786,78
27787,266
27788,78
27789,78
27790,78
27791,78
27792,78
27793,78
27794,78
27795,78
27796,78
27797,78
27798,78
27799,78
27800,78
27801,78
27802,78
27803,78
27804,78
27805,78
27806,78
27807,78
27808,78
27809,78
27810,78
27811,78
27812,78
27813,78
27814,78
27815,78
27816,78
27817,78
27818,78
27819,78
27820,78
27821,78
27822,78
27823,78
27824,78
27825,78
27826,78
27827,78
27828,78
27829,78
27830,78
27831,78
27832,78
27833,78
27834,78
27835,78
27836,78
27837,78
27838,78
27839,78
27840,78
27841,78
27842,78
27843,78
27844,78
27845,78
27846,78
27847,78
27848,78
27849,78
27850,78
27851,266
27852,266
27853,78
27854,78
27855,78
27856,78
27857,78
27858,78
27859,78
27860,78
27861,78
27862,78
27863,78
27864,78
27865,78
27866,78
27867,78
27868,78
27869,78
27870,78
27871,78
27872,78
27873,78
27874,78
27875,78
27876,266
27877,266
27878,78
27879,78
27880,78
27881,78
27882,78
27883,78
27884,78
27885,78
27886,266
27887,78
27888,266
27889,78
27890,78
27891,78
27892,78
27893,78
27894,78
27895,78
27896,78
27897,78
27898,78
27899,78
27900,78
27901,297
27902,297
27903,78
27904,78
27905,78
27906,78
27907,78
27908,78
27909,78
27910,78
27911,78
27912,78
27913,78
27914,78
27915,78
27916,78
27917,78
27918,78
27919,78
27920,78
27921,78
27922,78
27923,78
27924,78
27925,266
27926,266
27927,78
27928,78
27929,78
27930,78
27931,78
27932,78
27933,78
27934,78
27935,78
27936,78
27937,78
27938,78
27939,78
27940,78
27941,78
27942,78
27943,78
27944,78
27945,78
27946,78
27947,78
27948,297
27949,297
27950,78
27951,78
27952,78
27953,78
27954,78
27955,78
27956,78
27957,78
27958,78
27959,78
27960,78
27961,78
27962,78
27963,78
27964,78
27965,78
27966,78
27967,78
27968,297
27969,297
27970,78
27971,78
27972,78
27973,78
27974,78
27975,78
27976,297
27977,297
27978,78
27979,78
27980,78
27981,78
27982,297
27983,297
27984,297
27985,297
27986,297
27987,78
27988,78
27989,78
27990,78
27991,78
27992,78
27993,78
27994,78
27995,78
27996,78
27997,78
27998,78
27999,78
28000,78
28001,78
28002,78
28003,78
28004,78
28005,78
28006,78
28007,78
28008,78
28009,78
28010,78
28011,78
28012,78
28013,78
28014,78
28015,78
28016,78
28017,78
28018,78
28019,78
28020,301
28021,78
28022,78
28023,78
28024,78
28025,78
28026,297
28027,297
28028,78
28029,78
28030,297
28031,78
28032,297
28033,78
28034,78
28035,78
28036,78
28037,78
28038,78
28039,78
28040,78
28041,78
28042,78
28043,78
28044,78
28045,78
28046,78
28047,297
28048,78
28049,78
28050,78
28051,78
28052,311
28053,78
28054,78
28055,33
28056,78
28057,78
28058,78
28059,78
28060,297
28061,266
28062,78
28063,78
28064,78
28065,297
28066,297
28067,78
28068,78
28069,78
28070,297
28071,297
28072,78
28073,78
28074,78
28075,297
28076,297
28077,78
28078,297
28079,78
28080,78
28081,78
28082,78
28083,297
28084,78
28085,78
28086,78
28087,78
28088,78
28089,297
28090,78
28091,20
28092,78
28093,78
28094,78
28095,297
28096,297
28097,297
28098,78
28099,78
28100,78
28101,78
28102,78
28103,78
28104,297
28105,297
28106,78
28107,78
28108,78
28109,78
28110,78
28111,78
28112,78
28113,297
28114,78
28115,78
28116,297
28117,78
28118,297
28119,78
28120,78
28121,78
28122,297
28123,78
28124,78
28125,297
28126,78
28127,297
28128,78
28129,78
28130,78
28131,297
28132,78
28133,78
28134,78
28135,78
28136,78
28137,78
28138,78
28139,292
28140,292
28141,292
28142,266
28143,78
28144,78
28145,78
28146,292
28147,266
28148,316
28149,78
28150,316
28151,316
28152,1968
28153,311
28154,78
28155,78
28156,78
28157,78
28158,78
28159,78
28160,311
28161,266
28162,16
28163,266
28164,219
28165,292
28166,292
28167,292
28168,16
28169,266
28170,266
28171,78
28172,78
28173,78
28174,78
28175,266
28176,1968
28177,317
28178,78
28179,311
28180,311
28181,311
28182,297
28183,297
28184,78
28185,78
28186,311
28187,78
28188,311
28189,78
28190,1968
28191,311
28192,78
28193,311
28194,78
28195,311
28196,317
28197,317
28198,311
28199,78
28200,78
28201,78
28202,297
28203,78
28204,292
28205,311
28206,78
28207,311
28208,311
28209,78
28210,311
28211,78
28212,311
28213,137
28214,78
28215,297
28216,78
28217,292
28218,78
28219,292
28220,1968
28221,311
28222,78
28223,78
28224,78
28225,78
28226,297
28227,297
28228,292
28229,137
28230,311
28231,311
28232,1968
28233,297
28234,78
28235,78
28236,221
28237,78
28238,297
28239,311
28240,78
28241,78
28242,301
28243,78
28244,301
28245,78
28246,78
28247,266
28248,292
28249,266
28250,1965
28251,292
28252,317
28253,292
28254,292
28255,317
28256,266
28257,317
28258,292
28259,317
28260,1149
28261,311
28262,1149
28263,1968
28264,266
28265,292
28266,317
28267,292
28268,316
28269,316
28270,292
28271,78
28272,27828
28273,317
28274,316
28275,266
28276,78
28277,78
28278,78
28279,78
28280,78
28281,78
