,is_referenced_by_count
12193,0.0
12194,1.0
12195,0.0
12196,1.0
12197,0.0
12198,8.0
12199,2.0
12200,0.0
12201,0.0
12202,0.0
12203,0.0
12204,0.0
12205,1.0
12206,3.0
12207,0.0
12208,0.0
12209,1.0
12210,0.0
12211,0.0
12212,0.0
12213,0.0
12214,2.0
12215,2.0
12216,1.0
12217,0.0
12218,1.0
12219,0.0
12220,1.0
12221,0.0
12222,0.0
12223,0.0
12224,0.0
12225,0.0
12226,0.0
12227,0.0
12228,2.0
12229,2.0
12230,1.0
12231,0.0
12232,1.0
12233,1.0
12234,0.0
12235,0.0
12236,15.0
12237,62.0
12238,22.0
12239,3.0
12240,83.0
12241,23.0
12242,50.0
12243,1.0
12244,1.0
12245,0.0
12246,2.0
12247,0.0
12248,0.0
12249,0.0
12250,0.0
12251,0.0
12252,0.0
12253,4.0
12254,1.0
12255,0.0
12256,2.0
12257,0.0
12258,4.0
12259,3.0
12260,1.0
12261,0.0
12262,6.0
12263,3.0
12264,2.0
12265,0.0
12266,6.0
12267,12.0
12268,18.0
12269,6.0
12270,0.0
12271,0.0
12272,7.0
12273,7.0
12274,22.0
12275,17.0
12276,22.0
12277,0.0
12278,0.0
12279,0.0
12280,0.0
12281,0.0
12282,10.0
12283,59.0
12284,22.0
12285,18.0
12286,6.0
12287,0.0
12288,3.0
12289,3.0
12290,1.0
12291,1.0
12292,0.0
12293,1.0
12294,11.0
12295,12.0
12296,7.0
12297,1.0
12298,5.0
12299,5.0
12300,6.0
12301,0.0
12302,2.0
12303,2.0
12304,1.0
12305,1.0
12306,0.0
12307,5.0
12308,1.0
12309,0.0
12310,2.0
12311,0.0
12312,1.0
12313,1.0
12314,1.0
12315,11.0
12316,7.0
12317,2.0
12318,20.0
12319,5.0
12320,4.0
12321,2.0
12322,6.0
12323,25.0
12324,5.0
12325,1.0
12326,5.0
12327,3.0
12328,11.0
12329,1.0
12330,0.0
12331,2.0
12332,3.0
12333,2.0
12334,0.0
12335,23.0
12336,3.0
12337,2.0
12338,7.0
12339,19.0
12340,30.0
12341,50.0
12342,4.0
12343,8.0
12344,1.0
12345,10.0
12346,15.0
12347,8.0
12348,14.0
12349,19.0
12350,18.0
12351,2.0
12352,4.0
12353,4.0
12354,63.0
12355,3.0
12356,5.0
12357,19.0
12358,5.0
12359,12.0
12360,2.0
12361,5.0
12362,14.0
12363,8.0
12364,1.0
12365,6.0
12366,8.0
12367,5.0
12368,6.0
12369,3.0
12370,0.0
12371,5.0
12372,6.0
12373,7.0
12374,2.0
12375,6.0
12376,3.0
12377,2.0
12378,6.0
12379,5.0
12380,1.0
12381,0.0
12382,0.0
12383,8.0
12384,0.0
12385,0.0
12386,0.0
12387,0.0
12388,4.0
12389,11.0
12390,21.0
12391,22.0
12392,29.0
12393,17.0
12394,5.0
12395,3.0
12396,11.0
12397,16.0
12398,20.0
12399,14.0
12400,0.0
12401,16.0
12402,26.0
12403,4.0
12404,2.0
12405,0.0
12406,2.0
12407,1.0
12408,0.0
12409,0.0
12410,6.0
12411,2.0
12412,3.0
12413,4.0
12414,4.0
12415,5.0
12416,0.0
12417,3.0
12418,4.0
12419,0.0
12420,12.0
12421,0.0
12422,40.0
12423,26.0
12424,5.0
12425,16.0
12426,8.0
12427,1.0
12428,37.0
12429,3.0
12430,5.0
12431,7.0
12432,29.0
12433,1.0
12434,1.0
12435,16.0
12436,17.0
12437,20.0
12438,17.0
12439,27.0
12440,12.0
12441,10.0
12442,23.0
12443,3.0
12444,7.0
12445,13.0
12446,49.0
12447,2.0
12448,11.0
12449,12.0
12450,8.0
12451,3.0
12452,3.0
12453,15.0
12454,25.0
12455,0.0
12456,20.0
12457,2.0
12458,3.0
12459,1.0
12460,3.0
12461,0.0
12462,1.0
12463,1.0
12464,2.0
12465,4.0
12466,3.0
12467,0.0
12468,1.0
12469,2.0
12470,5.0
12471,2.0
12472,2.0
12473,0.0
12474,0.0
12475,0.0
12476,1.0
12477,12.0
12478,5.0
12479,65.0
12480,8.0
12481,17.0
12482,16.0
12483,12.0
12484,4.0
12485,12.0
12486,0.0
12487,13.0
12488,86.0
12489,6.0
12490,16.0
12491,57.0
12492,3.0
12493,64.0
12494,5.0
12495,18.0
12496,29.0
12497,6.0
12498,23.0
12499,6.0
12500,29.0
12501,8.0
12502,7.0
12503,27.0
12504,6.0
12505,2.0
12506,2.0
12507,3.0
12508,19.0
12509,15.0
12510,10.0
12511,0.0
12512,6.0
12513,6.0
12514,116.0
12515,11.0
12516,0.0
12517,4.0
12518,30.0
12519,28.0
12520,51.0
12521,11.0
12522,6.0
12523,9.0
12524,27.0
12525,9.0
12526,12.0
12527,5.0
12528,9.0
12529,21.0
12530,10.0
12531,38.0
12532,30.0
12533,4.0
12534,17.0
12535,7.0
12536,9.0
12537,18.0
12538,9.0
12539,9.0
12540,2.0
12541,1.0
12542,10.0
12543,7.0
12544,1.0
12545,1.0
12546,1.0
12547,6.0
12548,3.0
12549,30.0
12550,36.0
12551,31.0
12552,21.0
12553,1.0
12554,9.0
12555,42.0
12556,9.0
12557,8.0
12558,22.0
12559,8.0
12560,0.0
12561,7.0
12562,1.0
12563,1.0
12564,2.0
12565,1.0
12566,2.0
12567,0.0
12568,0.0
12569,20.0
12570,0.0
12571,3.0
12572,0.0
12573,1.0
12574,0.0
12575,0.0
12576,0.0
12577,0.0
12578,0.0
12579,1.0
12580,1.0
12581,3.0
12582,1.0
12583,0.0
12584,2.0
12585,1.0
12586,0.0
12587,0.0
12588,0.0
12589,0.0
12590,0.0
12591,0.0
12592,1.0
12593,0.0
12594,0.0
12595,0.0
12596,0.0
12597,0.0
12598,1.0
12599,0.0
12600,0.0
12601,0.0
12602,0.0
12603,2.0
12604,0.0
12605,1.0
12606,1.0
12607,6.0
12608,0.0
12609,1.0
12610,1.0
12611,2.0
12612,0.0
12613,0.0
12614,0.0
12615,0.0
12616,1.0
12617,1.0
12618,1.0
12619,1.0
12620,0.0
12621,0.0
12622,0.0
12623,0.0
12624,0.0
12625,1.0
12626,0.0
12627,0.0
12628,1.0
12629,1.0
12630,3.0
12631,0.0
12632,2.0
12633,1.0
12634,0.0
12635,1.0
12636,1.0
12637,1.0
12638,1.0
12639,0.0
12640,0.0
12641,0.0
12642,0.0
12643,2.0
12644,0.0
12645,1.0
12646,0.0
12647,3.0
12648,0.0
12649,1.0
12650,0.0
12651,1.0
12652,1.0
12653,1.0
12654,0.0
12655,0.0
12656,0.0
12657,1.0
12658,0.0
12659,1.0
12660,2.0
12661,0.0
12662,2.0
12663,0.0
12664,0.0
12665,0.0
12666,0.0
12667,3.0
12668,1.0
12669,0.0
12670,0.0
12671,4.0
12672,0.0
12673,0.0
12674,6.0
12675,0.0
12676,0.0
12677,0.0
12678,0.0
12679,0.0
12680,0.0
12681,0.0
12682,0.0
12683,0.0
12684,1.0
12685,0.0
12686,0.0
12687,2.0
12688,0.0
12689,0.0
12690,1.0
12691,7.0
12692,29.0
12693,1.0
12694,8.0
12695,4.0
12696,1.0
12697,3.0
12698,2.0
12699,7.0
12700,14.0
12701,12.0
12702,21.0
12703,26.0
12704,20.0
12705,5.0
12706,11.0
12707,11.0
12708,6.0
12709,3.0
12710,4.0
12711,3.0
12712,4.0
12713,2.0
12714,0.0
12715,0.0
12716,1.0
12717,24.0
12718,31.0
12719,2.0
12720,15.0
12721,24.0
12722,12.0
12723,8.0
12724,14.0
12725,3.0
12726,31.0
12727,1.0
12728,8.0
12729,6.0
12730,9.0
12731,11.0
12732,0.0
12733,9.0
12734,3.0
12735,0.0
12736,3.0
12737,84.0
12738,17.0
12739,3.0
12740,71.0
12741,38.0
12742,9.0
12743,1.0
12744,45.0
12745,47.0
12746,0.0
12747,1.0
12748,3.0
12749,9.0
12750,38.0
12751,48.0
12752,39.0
12753,22.0
12754,7.0
12755,3.0
12756,7.0
12757,1.0
12758,75.0
12759,23.0
12760,9.0
12761,17.0
12762,2.0
12763,43.0
12764,1.0
12765,8.0
12766,7.0
12767,0.0
12768,2.0
12769,4.0
12770,0.0
12771,0.0
12772,0.0
12773,0.0
12774,3.0
12775,0.0
12776,0.0
12777,0.0
12778,0.0
12779,0.0
12780,0.0
12781,0.0
12782,2.0
12783,9.0
12784,0.0
12785,3.0
12786,3.0
12787,2.0
12788,3.0
12789,1.0
12790,0.0
12791,1.0
12792,0.0
12793,1.0
12794,0.0
12795,0.0
12796,0.0
12797,0.0
12798,1.0
12799,1.0
12800,0.0
12801,0.0
12802,0.0
12803,0.0
12804,0.0
12805,0.0
12806,0.0
12807,0.0
12808,0.0
12809,2.0
12810,0.0
12811,0.0
12812,0.0
12813,1.0
12814,1.0
12815,0.0
12816,0.0
12817,0.0
12818,1.0
12819,0.0
12820,0.0
12821,0.0
12822,1.0
12823,0.0
12824,2.0
12825,0.0
12826,0.0
12827,1.0
12828,0.0
12829,0.0
12830,1.0
12831,2.0
12832,0.0
12833,0.0
12834,0.0
12835,0.0
12836,0.0
12837,1.0
12838,14.0
12839,2.0
12840,4.0
12841,7.0
12842,1.0
12843,3.0
12844,2.0
12845,5.0
12846,5.0
12847,3.0
12848,2.0
12849,3.0
12850,0.0
12851,3.0
12852,0.0
12853,5.0
12854,1.0
12855,1.0
12856,4.0
12857,1.0
12858,0.0
12859,2.0
12860,0.0
12861,0.0
12862,0.0
12863,0.0
12864,1.0
12865,24.0
12866,29.0
12867,148.0
12868,1.0
12869,0.0
12870,2.0
12871,0.0
12872,1.0
12873,0.0
12874,1.0
12875,1.0
12876,3.0
12877,0.0
12878,4.0
12879,1.0
12880,0.0
12881,0.0
12882,2.0
12883,1.0
12884,1.0
12885,1.0
12886,0.0
12887,7.0
12888,1.0
12889,2.0
12890,3.0
12891,0.0
12892,0.0
12893,0.0
12894,0.0
12895,0.0
12896,0.0
12897,26.0
12898,22.0
12899,18.0
12900,9.0
12901,1.0
12902,3.0
12903,5.0
12904,10.0
12905,4.0
12906,2.0
12907,2.0
12908,0.0
12909,1.0
12910,2.0
12911,1.0
12912,2.0
12913,0.0
12914,9.0
12915,0.0
12916,7.0
12917,1.0
12918,0.0
12919,0.0
12920,1.0
12921,1.0
12922,3.0
12923,1.0
12924,0.0
12925,0.0
12926,1.0
12927,0.0
12928,0.0
12929,0.0
12930,8.0
12931,3.0
12932,1.0
12933,5.0
12934,6.0
12935,9.0
12936,21.0
12937,12.0
12938,9.0
12939,29.0
12940,4.0
12941,3.0
12942,6.0
12943,1.0
12944,13.0
12945,11.0
12946,0.0
12947,2.0
12948,13.0
12949,5.0
12950,26.0
12951,9.0
12952,18.0
12953,5.0
12954,8.0
12955,11.0
12956,0.0
12957,0.0
12958,6.0
12959,8.0
12960,0.0
12961,4.0
12962,3.0
12963,1.0
12964,13.0
12965,7.0
12966,0.0
12967,0.0
12968,0.0
12969,0.0
12970,0.0
12971,0.0
12972,0.0
12973,0.0
12974,0.0
12975,0.0
12976,5.0
12977,1.0
12978,1.0
12979,3.0
12980,2.0
12981,0.0
12982,0.0
12983,3.0
12984,0.0
12985,1.0
12986,7.0
12987,4.0
12988,4.0
12989,12.0
12990,21.0
12991,2.0
12992,1.0
12993,5.0
12994,9.0
12995,7.0
12996,2.0
12997,0.0
12998,0.0
12999,5.0
13000,1.0
13001,5.0
13002,6.0
13003,4.0
13004,3.0
13005,17.0
13006,27.0
13007,2.0
13008,0.0
13009,0.0
13010,1.0
13011,4.0
13012,8.0
13013,5.0
13014,4.0
13015,8.0
13016,8.0
13017,45.0
13018,19.0
13019,40.0
13020,71.0
13021,4.0
13022,9.0
13023,2.0
13024,1.0
13025,0.0
13026,3.0
13027,0.0
13028,0.0
13029,12.0
13030,13.0
13031,10.0
13032,14.0
13033,2.0
13034,3.0
13035,0.0
13036,2.0
13037,8.0
13038,22.0
13039,5.0
13040,1.0
13041,0.0
13042,5.0
13043,2.0
13044,16.0
13045,5.0
13046,0.0
13047,1.0
13048,22.0
13049,4.0
13050,2.0
13051,6.0
13052,3.0
13053,8.0
13054,7.0
13055,29.0
13056,10.0
13057,19.0
13058,0.0
13059,0.0
13060,5.0
13061,0.0
13062,3.0
13063,0.0
13064,8.0
13065,0.0
13066,15.0
13067,10.0
13068,13.0
13069,0.0
13070,0.0
13071,1.0
13072,0.0
13073,0.0
13074,0.0
13075,12.0
13076,0.0
13077,9.0
13078,5.0
13079,5.0
13080,0.0
13081,0.0
13082,2.0
13083,4.0
13084,1.0
13085,0.0
13086,1.0
13087,0.0
13088,0.0
13089,5.0
13090,17.0
13091,6.0
13092,0.0
13093,3.0
13094,0.0
13095,0.0
13096,0.0
13097,26.0
13098,3.0
13099,29.0
13100,10.0
13101,18.0
13102,0.0
13103,8.0
13104,0.0
13105,26.0
13106,16.0
13107,7.0
13108,18.0
13109,12.0
13110,31.0
13111,3.0
13112,13.0
13113,31.0
13114,6.0
13115,6.0
13116,21.0
13117,6.0
13118,4.0
13119,11.0
13120,13.0
13121,7.0
13122,6.0
13123,6.0
13124,0.0
13125,17.0
13126,0.0
13127,5.0
13128,11.0
13129,4.0
13130,34.0
13131,6.0
13132,9.0
13133,23.0
13134,14.0
13135,11.0
13136,2.0
13137,13.0
13138,19.0
13139,20.0
13140,8.0
13141,9.0
13142,1.0
13143,4.0
13144,9.0
13145,51.0
13146,45.0
13147,110.0
13148,97.0
13149,83.0
13150,53.0
13151,95.0
13152,65.0
13153,73.0
13154,84.0
13155,43.0
13156,80.0
13157,84.0
13158,30.0
13159,114.0
13160,22.0
13161,153.0
13162,16.0
13163,99.0
13164,33.0
13165,153.0
13166,116.0
13167,44.0
13168,40.0
13169,49.0
13170,135.0
13171,13.0
13172,10.0
13173,46.0
13174,24.0
13175,118.0
13176,80.0
13177,59.0
13178,6.0
13179,30.0
13180,72.0
13181,33.0
13182,235.0
13183,32.0
13184,76.0
13185,40.0
13186,37.0
13187,23.0
13188,25.0
13189,43.0
13190,35.0
13191,12.0
13192,63.0
13193,7.0
13194,56.0
13195,23.0
13196,30.0
13197,56.0
13198,12.0
13199,18.0
13200,23.0
13201,52.0
13202,21.0
13203,7.0
13204,50.0
13205,34.0
13206,36.0
13207,24.0
13208,15.0
13209,54.0
13210,26.0
13211,19.0
13212,15.0
13213,24.0
13214,28.0
13215,49.0
13216,16.0
13217,6.0
13218,9.0
13219,28.0
13220,163.0
13221,300.0
13222,468.0
13223,143.0
13224,67.0
13225,54.0
13226,31.0
13227,46.0
13228,747.0
13229,67.0
13230,94.0
13231,259.0
13232,252.0
13233,93.0
13234,5.0
13235,47.0
13236,12.0
13237,84.0
13238,2.0
13239,17.0
13240,50.0
13241,5.0
13242,12.0
13243,10.0
13244,5.0
13245,5.0
13246,2.0
13247,1.0
13248,2.0
13249,0.0
13250,49.0
13251,20.0
13252,7.0
13253,5.0
13254,10.0
13255,13.0
13256,36.0
13257,32.0
13258,11.0
13259,23.0
13260,3.0
13261,4.0
13262,12.0
13263,9.0
13264,22.0
13265,17.0
13266,12.0
13267,117.0
13268,2.0
13269,13.0
13270,12.0
13271,19.0
13272,4.0
13273,19.0
13274,10.0
13275,6.0
13276,8.0
13277,5.0
13278,4.0
13279,8.0
13280,3.0
13281,0.0
13282,3.0
13283,6.0
13284,26.0
13285,7.0
13286,19.0
13287,8.0
13288,6.0
13289,4.0
13290,4.0
13291,21.0
13292,3.0
13293,5.0
13294,2.0
13295,9.0
13296,0.0
13297,9.0
13298,9.0
13299,6.0
13300,4.0
13301,9.0
13302,18.0
13303,7.0
13304,6.0
13305,0.0
13306,11.0
13307,2.0
13308,8.0
13309,1.0
13310,5.0
13311,4.0
13312,0.0
13313,0.0
13314,0.0
13315,0.0
13316,39.0
13317,6.0
13318,32.0
13319,3.0
13320,11.0
13321,18.0
13322,25.0
13323,29.0
13324,50.0
13325,49.0
13326,27.0
13327,14.0
13328,6.0
13329,58.0
13330,38.0
13331,25.0
13332,35.0
13333,10.0
13334,28.0
13335,20.0
13336,42.0
13337,55.0
13338,34.0
13339,164.0
13340,22.0
13341,19.0
13342,8.0
13343,11.0
13344,16.0
13345,5.0
13346,19.0
13347,81.0
13348,4.0
13349,6.0
13350,34.0
13351,10.0
13352,8.0
13353,11.0
13354,10.0
13355,19.0
13356,12.0
13357,41.0
13358,3.0
13359,11.0
13360,9.0
13361,26.0
13362,11.0
13363,1.0
13364,4.0
13365,5.0
13366,8.0
13367,6.0
13368,50.0
13369,4.0
13370,5.0
13371,4.0
13372,5.0
13373,8.0
13374,1.0
13375,5.0
13376,4.0
13377,3.0
13378,5.0
13379,18.0
13380,0.0
13381,0.0
13382,6.0
13383,6.0
13384,1.0
13385,5.0
13386,2.0
13387,3.0
13388,3.0
13389,8.0
13390,10.0
13391,3.0
13392,10.0
13393,0.0
13394,0.0
13395,7.0
13396,1.0
13397,130.0
13398,461.0
13399,236.0
13400,136.0
13401,2217.0
13402,1492.0
13403,852.0
13404,9.0
13405,99.0
13406,35.0
13407,18.0
13408,34.0
13409,4.0
13410,43.0
13411,21.0
13412,5.0
13413,16.0
13414,22.0
13415,2.0
13416,27.0
13417,94.0
13418,492.0
13419,408.0
13420,186.0
13421,50.0
13422,193.0
13423,330.0
13424,206.0
13425,39.0
13426,347.0
13427,40.0
13428,38.0
13429,113.0
13430,25.0
13431,61.0
13432,12.0
13433,30.0
13434,97.0
13435,155.0
13436,135.0
13437,65.0
13438,57.0
13439,102.0
13440,9.0
13441,169.0
13442,29.0
13443,22.0
13444,83.0
13445,0.0
13446,3.0
13447,8.0
13448,6.0
13449,7.0
13450,24.0
13451,5.0
13452,4.0
13453,3.0
13454,3.0
13455,6.0
13456,27.0
13457,5.0
13458,26.0
13459,10.0
13460,21.0
13461,10.0
13462,44.0
13463,3.0
13464,10.0
13465,9.0
13466,8.0
13467,12.0
13468,8.0
13469,1.0
13470,8.0
13471,0.0
13472,0.0
13473,2.0
13474,3.0
13475,0.0
13476,1.0
13477,1.0
13478,1.0
13479,0.0
13480,2.0
13481,0.0
13482,1.0
13483,0.0
13484,0.0
13485,6.0
13486,4.0
13487,1.0
13488,8.0
13489,2.0
13490,0.0
13491,0.0
13492,3.0
13493,0.0
13494,5.0
13495,0.0
13496,0.0
13497,29.0
13498,8.0
13499,14.0
13500,10.0
13501,7.0
13502,10.0
13503,4.0
13504,5.0
13505,3.0
13506,7.0
13507,11.0
13508,33.0
13509,21.0
13510,17.0
13511,31.0
13512,26.0
13513,3.0
13514,9.0
13515,43.0
13516,2.0
13517,10.0
13518,0.0
13519,0.0
13520,13.0
13521,27.0
13522,18.0
13523,6.0
13524,4.0
13525,0.0
13526,3.0
13527,4.0
13528,15.0
13529,9.0
13530,8.0
13531,2.0
13532,4.0
13533,4.0
13534,5.0
13535,5.0
13536,3.0
13537,3.0
13538,0.0
13539,4.0
13540,18.0
13541,6.0
13542,4.0
13543,0.0
13544,11.0
13545,1.0
13546,2.0
13547,1.0
13548,1.0
13549,7.0
13550,1.0
13551,3.0
13552,5.0
13553,0.0
13554,1.0
13555,1.0
13556,0.0
13557,3.0
13558,2.0
13559,8.0
13560,0.0
13561,6.0
13562,6.0
13563,9.0
13564,3.0
13565,2.0
13566,12.0
13567,19.0
13568,9.0
13569,1.0
13570,0.0
13571,20.0
13572,16.0
13573,32.0
13574,40.0
13575,16.0
13576,7.0
13577,4.0
13578,6.0
13579,1.0
13580,4.0
13581,1.0
13582,4.0
13583,20.0
13584,11.0
13585,9.0
13586,1.0
13587,0.0
13588,1.0
13589,0.0
13590,0.0
13591,2.0
13592,2.0
13593,4.0
13594,3.0
13595,0.0
13596,4.0
13597,71.0
13598,11.0
13599,4.0
13600,0.0
13601,23.0
13602,1.0
13603,6.0
13604,56.0
13605,6.0
13606,10.0
13607,1.0
13608,3.0
13609,3.0
13610,3.0
13611,6.0
13612,14.0
13613,7.0
13614,1.0
13615,4.0
13616,0.0
13617,1.0
13618,2.0
13619,0.0
13620,2.0
13621,5.0
13622,0.0
13623,5.0
13624,15.0
13625,4.0
13626,8.0
13627,9.0
13628,1.0
13629,3.0
13630,1.0
13631,24.0
13632,4.0
13633,3.0
13634,22.0
13635,31.0
13636,52.0
13637,30.0
13638,5.0
13639,21.0
13640,5.0
13641,5.0
13642,46.0
13643,5.0
13644,15.0
13645,9.0
13646,3.0
13647,9.0
13648,7.0
13649,21.0
13650,5.0
13651,5.0
13652,4.0
13653,9.0
13654,0.0
13655,1.0
13656,0.0
13657,20.0
13658,23.0
13659,17.0
13660,24.0
13661,7.0
13662,2.0
13663,4.0
13664,2.0
13665,15.0
13666,8.0
13667,2.0
13668,3.0
13669,6.0
13670,15.0
13671,12.0
13672,1.0
13673,1.0
13674,12.0
13675,5.0
13676,17.0
13677,2.0
13678,7.0
13679,6.0
13680,2.0
13681,15.0
13682,13.0
13683,1.0
13684,8.0
13685,20.0
13686,8.0
13687,49.0
13688,1.0
13689,8.0
13690,24.0
13691,35.0
13692,7.0
13693,11.0
13694,6.0
13695,1.0
13696,4.0
13697,17.0
13698,24.0
13699,9.0
13700,17.0
13701,14.0
13702,7.0
13703,4.0
13704,0.0
13705,9.0
13706,10.0
13707,0.0
13708,1.0
13709,5.0
13710,17.0
13711,5.0
13712,139.0
13713,6.0
13714,2.0
13715,9.0
13716,2.0
13717,1.0
13718,3.0
13719,6.0
13720,2.0
13721,16.0
13722,2.0
13723,11.0
13724,18.0
13725,2.0
13726,28.0
13727,8.0
13728,1.0
13729,10.0
13730,2.0
13731,13.0
13732,9.0
13733,3.0
13734,2.0
13735,2.0
13736,27.0
13737,14.0
13738,5.0
13739,2.0
13740,9.0
13741,1.0
13742,0.0
13743,3.0
13744,5.0
13745,2.0
13746,0.0
13747,2.0
13748,4.0
13749,0.0
13750,13.0
13751,3.0
13752,11.0
13753,11.0
13754,32.0
13755,0.0
13756,184.0
13757,9.0
13758,2.0
13759,4.0
13760,1.0
13761,2.0
13762,7.0
13763,7.0
13764,3.0
13765,12.0
13766,6.0
13767,7.0
13768,0.0
13769,7.0
13770,8.0
13771,11.0
13772,6.0
13773,0.0
13774,0.0
13775,6.0
13776,3.0
13777,6.0
13778,54.0
13779,4.0
13780,7.0
13781,6.0
13782,4.0
13783,2.0
13784,6.0
13785,14.0
13786,1.0
13787,48.0
13788,0.0
13789,18.0
13790,6.0
13791,62.0
13792,5.0
13793,0.0
13794,2.0
13795,0.0
13796,1.0
13797,6.0
13798,2.0
13799,10.0
13800,6.0
13801,1.0
13802,1.0
13803,3.0
13804,0.0
13805,5.0
13806,1.0
13807,28.0
13808,10.0
13809,2.0
13810,1.0
13811,7.0
13812,31.0
13813,1.0
13814,5.0
13815,1.0
13816,10.0
13817,0.0
13818,3.0
13819,0.0
13820,4.0
13821,0.0
13822,0.0
13823,4.0
13824,4.0
13825,0.0
13826,1.0
13827,0.0
13828,29.0
13829,18.0
13830,5.0
13831,1.0
13832,0.0
13833,0.0
13834,15.0
13835,9.0
13836,2.0
13837,7.0
13838,0.0
13839,25.0
13840,4.0
13841,2.0
13842,8.0
13843,4.0
13844,2.0
13845,32.0
13846,12.0
13847,22.0
13848,30.0
13849,27.0
13850,9.0
13851,18.0
13852,6.0
13853,10.0
13854,12.0
13855,14.0
13856,66.0
13857,5.0
13858,4.0
13859,12.0
13860,5.0
13861,6.0
13862,14.0
13863,13.0
13864,43.0
13865,5.0
13866,28.0
13867,2.0
13868,8.0
13869,24.0
13870,11.0
13871,10.0
13872,60.0
13873,6.0
13874,3.0
13875,83.0
13876,9.0
13877,43.0
13878,50.0
13879,13.0
13880,3.0
13881,2.0
13882,8.0
13883,4.0
13884,0.0
13885,1.0
13886,2.0
13887,6.0
13888,3.0
13889,2.0
13890,2.0
13891,2.0
13892,0.0
13893,2.0
13894,82.0
13895,15.0
13896,16.0
13897,7.0
13898,6.0
13899,24.0
13900,5.0
13901,9.0
13902,1.0
13903,6.0
13904,20.0
13905,4.0
13906,1.0
13907,3.0
13908,11.0
13909,6.0
13910,2.0
13911,12.0
13912,3.0
13913,13.0
13914,3.0
13915,16.0
13916,5.0
13917,3.0
13918,3.0
13919,5.0
13920,5.0
13921,21.0
13922,1.0
13923,11.0
13924,2.0
13925,2.0
13926,7.0
13927,12.0
13928,2.0
13929,2.0
13930,4.0
13931,13.0
13932,2.0
13933,21.0
13934,5.0
13935,2.0
13936,1.0
13937,10.0
13938,3.0
13939,14.0
13940,6.0
13941,11.0
13942,38.0
13943,7.0
13944,5.0
13945,2.0
13946,7.0
13947,3.0
13948,13.0
13949,0.0
13950,0.0
13951,0.0
13952,7.0
13953,5.0
13954,1.0
13955,1.0
13956,1.0
13957,0.0
13958,0.0
13959,2.0
13960,0.0
13961,11.0
13962,51.0
13963,8.0
13964,4.0
13965,7.0
13966,6.0
13967,3.0
13968,5.0
13969,3.0
13970,10.0
13971,5.0
13972,1.0
13973,2.0
13974,3.0
13975,23.0
13976,53.0
13977,6.0
13978,9.0
13979,6.0
13980,5.0
13981,17.0
13982,2.0
13983,0.0
13984,1.0
13985,14.0
13986,14.0
13987,7.0
13988,18.0
13989,3.0
13990,19.0
13991,10.0
13992,24.0
13993,19.0
13994,41.0
13995,6.0
13996,17.0
13997,34.0
13998,15.0
13999,12.0
14000,3.0
14001,3.0
14002,8.0
14003,12.0
14004,3.0
14005,1.0
14006,4.0
14007,2.0
14008,1.0
14009,7.0
14010,6.0
14011,5.0
14012,2.0
14013,14.0
14014,0.0
14015,16.0
14016,2.0
14017,2.0
14018,2.0
14019,7.0
14020,6.0
14021,25.0
14022,4.0
14023,0.0
14024,0.0
14025,13.0
14026,7.0
14027,19.0
14028,32.0
14029,31.0
14030,5.0
14031,29.0
14032,27.0
14033,19.0
14034,6.0
14035,14.0
14036,33.0
14037,20.0
14038,9.0
14039,9.0
14040,6.0
14041,7.0
14042,8.0
14043,1.0
14044,13.0
14045,1.0
14046,7.0
14047,28.0
14048,18.0
14049,0.0
14050,26.0
14051,14.0
14052,6.0
14053,11.0
14054,4.0
14055,20.0
14056,3.0
14057,4.0
14058,17.0
14059,16.0
14060,13.0
14061,3.0
14062,32.0
14063,5.0
14064,30.0
14065,9.0
14066,4.0
14067,14.0
14068,27.0
14069,13.0
14070,0.0
14071,4.0
14072,6.0
14073,7.0
14074,3.0
14075,2.0
14076,4.0
14077,1.0
14078,1.0
14079,1.0
14080,1.0
14081,3.0
14082,7.0
14083,1.0
14084,0.0
14085,0.0
14086,1.0
14087,7.0
14088,0.0
14089,1.0
14090,1.0
14091,2.0
14092,1.0
14093,4.0
14094,0.0
14095,5.0
14096,0.0
14097,3.0
14098,0.0
14099,10.0
14100,1.0
14101,11.0
14102,3.0
14103,1.0
14104,0.0
14105,3.0
14106,7.0
14107,0.0
14108,1.0
14109,8.0
14110,5.0
14111,13.0
14112,4.0
14113,8.0
14114,0.0
14115,22.0
14116,4.0
14117,0.0
14118,2.0
14119,2.0
14120,1.0
14121,7.0
14122,17.0
14123,23.0
14124,21.0
14125,2.0
14126,29.0
14127,11.0
14128,1.0
14129,5.0
14130,2.0
14131,0.0
14132,7.0
14133,6.0
14134,5.0
14135,26.0
14136,3.0
14137,20.0
14138,2.0
14139,0.0
14140,6.0
14141,31.0
14142,6.0
14143,46.0
14144,13.0
14145,17.0
14146,1.0
14147,2.0
14148,37.0
14149,199.0
14150,0.0
14151,15.0
14152,6.0
14153,10.0
14154,12.0
14155,7.0
14156,2.0
14157,16.0
14158,11.0
14159,3.0
14160,21.0
14161,10.0
14162,49.0
14163,15.0
14164,6.0
14165,14.0
14166,24.0
14167,18.0
14168,20.0
14169,22.0
14170,14.0
14171,8.0
14172,12.0
14173,28.0
14174,28.0
14175,7.0
14176,2.0
14177,5.0
14178,9.0
14179,121.0
14180,11.0
14181,2.0
14182,33.0
14183,2.0
14184,21.0
14185,0.0
14186,0.0
14187,9.0
14188,7.0
14189,1.0
14190,1.0
